GRELHA_ECC840_2025_1_MODELO_02
NN
235
NB
430
NOS
71	74	75	10985.0	5492.5	2380.0	991.7
72	75	76	10985.0	5492.5	2380.0	991.7
73	76	77	10985.0	5492.5	2380.0	991.7
74	77	78	10985.0	5492.5	2380.0	991.7
75	78	79	10985.0	5492.5	2380.0	991.7
76	79	80	10985.0	5492.5	2380.0	991.7
77	80	81	10985.0	5492.5	2380.0	991.7
78	81	82	10985.0	5492.5	2380.0	991.7
79	82	83	10985.0	5492.5	2380.0	991.7
80	83	84	10985.0	5492.5	2380.0	991.7
81	85	86	10985.0	5492.5	2380.0	991.7
82	86	87	10985.0	5492.5	2380.0	991.7
83	87	88	10985.0	5492.5	2380.0	991.7
84	88	89	10985.0	5492.5	2380.0	991.7
85	89	90	10985.0	5492.5	2380.0	991.7
86	90	91	10985.0	5492.5	2380.0	991.7
87	91	92	10985.0	5492.5	2380.0	991.7
88	92	93	10985.0	5492.5	2380.0	991.7
89	93	94	10985.0	5492.5	2380.0	991.7
90	94	95	10985.0	5492.5	2380.0	991.7
91	95	96	10985.0	5492.5	2380.0	991.7
92	96	97	10985.0	5492.5	2380.0	991.7
93	97	98	10985.0	5492.5	2380.0	991.7
94	98	99	10985.0	5492.5	2380.0	991.7
95	99	100	10985.0	5492.5	2380.0	991.7
96	100	101	10985.0	5492.5	2380.0	991.7
97	101	102	10985.0	5492.5	2380.0	991.7
98	102	103	10985.0	5492.5	2380.0	991.7
99	103	104	10985.0	5492.5	2380.0	991.7
100	104	105	10985.0	5492.5	2380.0	991.7
101	106	107	10985.0	5492.5	2380.0	991.7
102	107	108	10985.0	5492.5	2380.0	991.7
103	108	109	10985.0	5492.5	2380.0	991.7
104	109	110	10985.0	5492.5	2380.0	991.7
105	110	111	10985.0	5492.5	2380.0	991.7
106	111	112	10985.0	5492.5	2380.0	991.7
107	112	113	10985.0	5492.5	2380.0	991.7
108	113	114	10985.0	5492.5	2380.0	991.7
109	114	115	10985.0	5492.5	2380.0	991.7
110	115	116	10985.0	5492.5	2380.0	991.7
111	116	117	10985.0	5492.5	2380.0	991.7
112	117	118	10985.0	5492.5	2380.0	991.7
113	118	119	10985.0	5492.5	2380.0	991.7
114	119	120	10985.0	5492.5	2380.0	991.7
115	120	121	10985.0	5492.5	2380.0	991.7
116	121	122	10985.0	5492.5	2380.0	991.7
117	122	123	10985.0	5492.5	2380.0	991.7
118	123	124	10985.0	5492.5	2380.0	991.7
119	124	125	10985.0	5492.5	2380.0	991.7
120	125	126	10985.0	5492.5	2380.0	991.7
121	127	128	10985.0	5492.5	2380.0	991.7
122	128	129	10985.0	5492.5	2380.0	991.7
123	129	130	10985.0	5492.5	2380.0	991.7
124	130	131	10985.0	5492.5	2380.0	991.7
125	131	132	10985.0	5492.5	2380.0	991.7
126	132	133	10985.0	5492.5	2380.0	991.7
127	133	134	10985.0	5492.5	2380.0	991.7
128	134	135	10985.0	5492.5	2380.0	991.7
129	135	136	10985.0	5492.5	2380.0	991.7
130	136	137	10985.0	5492.5	2380.0	991.7
131	137	138	10985.0	5492.5	2380.0	991.7
132	138	139	10985.0	5492.5	2380.0	991.7
133	139	140	10985.0	5492.5	2380.0	991.7
134	140	141	10985.0	5492.5	2380.0	991.7
135	141	142	10985.0	5492.5	2380.0	991.7
136	142	143	10985.0	5492.5	2380.0	991.7
137	143	144	10985.0	5492.5	2380.0	991.7
138	144	145	10985.0	5492.5	2380.0	991.7
139	145	146	10985.0	5492.5	2380.0	991.7
140	146	147	10985.0	5492.5	2380.0	991.7
141	148	149	10985.0	5492.5	2380.0	991.7
142	149	150	10985.0	5492.5	2380.0	991.7
143	150	151	10985.0	5492.5	2380.0	991.7
144	151	152	10985.0	5492.5	2380.0	991.7
145	152	153	10985.0	5492.5	2380.0	991.7
146	153	154	10985.0	5492.5	2380.0	991.7
147	154	155	10985.0	5492.5	2380.0	991.7
148	155	156	10985.0	5492.5	2380.0	991.7
149	156	157	10985.0	5492.5	2380.0	991.7
150	157	158	10985.0	5492.5	2380.0	991.7
151	158	159	10985.0	5492.5	2380.0	991.7
152	159	160	10985.0	5492.5	2380.0	991.7
153	160	161	10985.0	5492.5	2380.0	991.7
154	161	162	10985.0	5492.5	2380.0	991.7
155	162	163	10985.0	5492.5	2380.0	991.7
156	163	164	10985.0	5492.5	2380.0	991.7
157	164	165	10985.0	5492.5	2380.0	991.7
158	165	166	10985.0	5492.5	2380.0	991.7
159	166	167	10985.0	5492.5	2380.0	991.7
160	167	168	10985.0	5492.5	2380.0	991.7
161	169	170	10985.0	5492.5	2380.0	991.7
162	170	171	10985.0	5492.5	2380.0	991.7
163	171	172	10985.0	5492.5	2380.0	991.7
164	172	173	10985.0	5492.5	2380.0	991.7
165	173	174	10985.0	5492.5	2380.0	991.7
166	174	175	10985.0	5492.5	2380.0	991.7
167	175	176	10985.0	5492.5	2380.0	991.7
168	176	177	10985.0	5492.5	2380.0	991.7
169	177	178	10985.0	5492.5	2380.0	991.7
170	178	179	10985.0	5492.5	2380.0	991.7
171	179	180	10985.0	5492.5	2380.0	991.7
172	180	181	10985.0	5492.5	2380.0	991.7
173	181	182	10985.0	5492.5	2380.0	991.7
174	182	183	10985.0	5492.5	2380.0	991.7
175	183	184	10985.0	5492.5	2380.0	991.7
176	184	185	10985.0	5492.5	2380.0	991.7
177	185	186	10985.0	5492.5	2380.0	991.7
178	186	187	10985.0	5492.5	2380.0	991.7
179	187	188	10985.0	5492.5	2380.0	991.7
180	188	189	10985.0	5492.5	2380.0	991.7
181	190	191	10985.0	5492.5	2380.0	991.7
182	191	192	10985.0	5492.5	2380.0	991.7
183	192	193	10985.0	5492.5	2380.0	991.7
184	193	194	10985.0	5492.5	2380.0	991.7
185	194	195	10985.0	5492.5	2380.0	991.7
